transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,description
T6633,U103,2023-07-31,Income,Others,79810.0,Bank Transfer,Pune,,ATM WITHDRAWAL
T4792,U136,2022-03-17,Expense,Rent,28183.0,UPI,Chennai,Electricity bill,HOUSE RENT TRNSFR
T3037,U020,,Expense,Others,2576.0,Card,,,ATM WITHDRAWAL
T12281,U137,2024-05-21,Expense,Entertainment,1065.0,Card,Kolkata,Electricity bill,DISNEY+ SUBSCRIPTION
T13222,U074,2024-03-03,Expense,Food,1815.0,Card,Ahmedabad,Restaurant dinner,PAYMENT
T1247,U031,2021-02-25,Expense,Entertainment,5081.0,UPI,Pune,Electricity bill,NETFLIX SUBSCRIPTION
T12403,U004,2023-11-10,Income,Others,59543.0,UPI,Lucknow,Gym membership,CARD PAYMENT #23213
T0797,U053,2023-01-11,Income,Bonus,19991.0,Cash,,Train ticket,PERFORMANCE BONUS #11246
T0346,U109,2021-08-17,Expense,Rent,7149.0,Cash,,Grocery shopping,RENT - APT 18002
T3042,U012,2024-11-07,Expense,Food,4640.0,Bank Transfer,Jaipur,,ZOMATO DELIVERY #44875
T13711,U071,2021-10-18,Expense,Health,289.0,Bank Transfer,Mumbai,Monthly rent payment,MEDICAL LAB TEST #10947
T7592,U142,2021-03-17,Expense,Savings,4922.0,Cash,Bangalore,Internet bill,RECURRING DEPOSIT TRANSFER
T6699,U080,2021-07-04,Income,Investment,65697.0,Bank Transfer,Chennai,,ZERODHA INVESTMENT
T6202,U131,2021-01-07,Expense,Rent,4960.0,UPI,Lucknow,,POS PURCHASE
T9776,U004,2024-09-23,Expense,Health,2513.0,Bank Transfer,Lucknow,Books,GYM MEMBERSHIP - MEDPLUS
T9669,U006,2022-10-05,Expense,Utilities,1151.0,UPI,Lucknow,,INTERNET BILL - BSES FIBER
T1202,U072,2022-03-12,Expense,Travel,7892.0,Bank Transfer,Hyderabad,Shopping,TOLL PAYMENT #78463
T1012,U138,2023-01-21,Expense,Rent,,Card,Jaipur,Shopping,ONLINE PYMT #10951
T12502,U132,2021-12-17,Expense,Travel,8568.0,Card,Chennai,Online course,BHARAT PETROLEUM AIRLINES BOOKING
T11763,U134,2021-05-20,Expense,Food,4512.0,Bank Transfer,Hyd,Uber ride,RELIANCE FRESH RESTAURANT
T13107,U080,2024-12-29,Expense,Travel,168.0,UPI,Ahmedabad,,UBER TRIP #78167
T13191,U144,2023-10-16,Expense,Food,6165.0,Bank Transfer,Bangalore,Movie tickets,NATURE'S BASKET RESTAURANT
T5461,U115,2021-12-09,Expense,Savings,6703.0,Bank Transfer,Ahmedabad,Monthly rent payment,TRANSFER
T5651,U075,2024-03-11,Expense,Food,174.0,UPI,,Petrol,NATURE'S BASKET PURCHASE
T10656,U060,2024-03-21,Income,Others,59928.0,Card,Chennai,Coffee,GENERAL MART GENERAL STORE
T4624,U014,2023-10-28,Expense,Utilities,4292.0,Bank Transfer,,Medicine,ELECTRICITY BILL PAYMENT
T3513,U031,2021-06-02,Expense,Utilities,9762.0,Bank Transfer,Delhi,Movie tickets,MOBILE RECHARGE #66289
T10679,U137,2024-06-05,Expense,Travel,3341.0,Cash,Bangalore,ATM withdrawal,POS PURCHASE
T13562,U145,2022-09-26,Expense,Food,5984.0,Card,Ahmedabad,Petrol,SWIGGY ORDER #58599
T10659,U117,2023-08-24,Expense,Rent,9894.0,Bank Transfer,Bangalore,,MONTHLY RENT PAYMENT
T2018,U074,2022-10-27,Expense,Food,983.0,Card,Bangalore,,STARBUCKS #54967
T8466,U066,2021-09-12,Income,Salary,38299.0,,Jaipur,,TRANSFER
T4334,U133,2023-05-07,Income,Others,14036.0,Card,Chennai,Movie tickets,PAYMENT
T13131,U080,2024-04-28,Expense,Travel,5322.0,UPI,,,METRO CARD RECHARGE
T3253,U032,2024-04-17,Expense,Entertainment,7397.0,UPI,,Coffee,NETFLIX SUBSCRIPTION
T7332,U118,2022-06-17,Expense,Travel,4897.0,Card,Delhi,Internet bill,TOLL PAYMENT #97173
T10868,U117,2021-05-03,Expense,Rent,9431.0,Card,Pune,Uber ride,RENT - APT 62228
T10735,U036,2024-01-24,Expense,Rent,24769.0,Card,,ATM withdrawal,RENTAL PAYMENT - UNIT 59602
T5488,U121,2022-04-15,Expense,Education,,Bank Transfer,Pune,,PAYMENT
T12506,U034,2023-04-24,Expense,Others,2539.0,Card,Mumbai,,ATM WITHDRAWAL
T1424,U026,2022-02-01,Expense,Misc,7427.0,Cash,Chennai,,GENERAL PAYMENT
T9617,U115,2021-12-25,Expense,Health,8575.0,Bank Transfer,,Movie tickets,DOCTOR CONSULTATION FEE
T11639,U100,2021-12-29,Income,Bonus,12835.0,UPI,Mumbai,,PERFORMANCE BONUS #53287
T6696,U136,2024-10-04,Expense,Entertainment,7696.0,Cash,Ahmedabad,Coffee,NETFIX SUBSCRIPTION
T2235,U052,2022-11-17,Expense,Utilities,4283.0,Card,Jaipur,,ELECTRICITY BILL PAYMENT
T1161,U053,2024-04-26,Income,Salary,52838.0,Cash,Lucknow,,TRNSFR
T8001,U025,2023-10-21,Expense,Food,6555.0,Card,,,DOMINOS PIZZA ORDER
T13936,U125,2022-06-30,Income,Freelance,66829.0,Cash,Pune,Uber ride,TRANSFER
T10951,U050,2022-03-14,Expense,Rent,9833.0,Cash,Delhi,ATM withdrawal,RENT - APT 62665
T8216,U034,2024-11-21,Expense,Travel,1699.0,Cash,Bangalore,Online course,POS PURCHASE
T13245,U032,2024-07-21,Income,Others,79575.0,Bank Transfer,Kolkata,Restaurant dinner,ATM WITHDRAWAL
T5042,U008,2023-07-13,Expense,Travel,2082.0,Cash,Delhi,Grocery shopping,MAKEMYTRIP HOTEL BOOKING
T7240,U046,2023-11-25,Expense,Travel,9240.0,Bank Transfer,Hyderabad,,SPICEJET AIRLINES BOOKING
T2835,U097,2021-09-06,Expense,Savings,1254.0,Cash,Lucknow,Petrol,FIXED DEPOSIT #79550
T8455,U051,2021-06-08,Income,Others,23875.0,Cash,Lucknow,,MISCELANEOUS EXPENSE
T8470,U140,2021-04-26,Expense,Travel,3247.0,Cash,Jaipur,Monthly rent payment,IRCTC TIKET BOOKING
T6510,U051,2021-03-08,Expense,Food,1702.0,Card,Delhi,,GROCERY SORE - NATURE'S BASKET
T8479,U106,2022-11-09,Expense,Rent,18126.0,Cash,Kolkata,Lunch,MONTHLY RENT PAYMENT
T7079,U046,2023-02-23,Expense,Food,4738.0,Card,Chennai,Books,RELIANCE FRESH SUPERMARKET
T4432,U102,2022-05-21,Expense,Travel,7130.0,UPI,,Restaurant dinner,BHARAT PETROLEUM AIRLINES BOOKING
T7529,U117,2024-04-08,Expense,Rent,4968.0,Card,Delhi,,LANDLORD PAYMENT REF 96360
T6791,U018,2024-01-04,Expense,Food,1289.0,Bank Transfer,Chennai,,RELIANCE FRESH CAFE PYMT
T9958,U046,2023-03-02,Expense,Education,9037.0,UPI,Mumbai,Gym membership,PAYMENT
T8089,U019,2021-10-30,Expense,,3031.0,UPI,Jaipur,Shopping,
T12298,U097,2022-08-23,Expense,Utilities,8401.0,Cash,Delhi,Medicine,PURCHASE
T6151,U045,2021-03-20,Expense,Food,1327.0,Bank Transfer,Mumbai,,BIG BAZAAR CAFE PAYMENT
T10793,U070,2022-12-08,Expense,Travel,9979.0,Bank Transfer,,Online course,UBER TRIP #96537
T12997,U072,2021-07-01,Expense,Entertainment,5029.0,Card,Delhi,,SPOTIFY PREMIUM
T3474,U009,2022-09-27,Expense,Food,1193.0,Card,Kolkata,,STARBUCKS #10410
T9101,U061,2023-10-14,Expense,Utilities,6375.0,Cash,Bangalore,Doctor consultation,GAS BILL PAYMENT REF 93633
T0025,U057,2024-11-26,Expense,Rent,35450.0,Bank Transfer,Jaipur,,HOUSE RENT TRANSFER
T3375,U088,,Expense,Utilities,4452.0,UPI,Hyd,,JIO FIBER POWER CORP BILL
T0955,U087,2022-10-01,Expense,Food,2176.0,Bank Transfer,,Movie tickets,SWIGGY ORDER #93070
T12432,U085,2024-09-10,Expense,Rent,8293.0,Cash,Kolkata,,HOUSE RENT TRANSFER
T4995,U071,2024-02-08,Expense,Food,5328.0,Cash,Bangalore,,ZOMATO DELIVERY #15997
T1873,U131,2024-07-08,Income,Bonus,17389.0,UPI,,Uber ride,ACCENTURE BONUS PAYOUT
T7308,U025,2022-11-16,Income,Freelance,75843.0,Cash,Ahmedabad,Online course,CLIENT PAYMENT RECEIVED
T1281,U027,2022-05-20,Expense,Utilities,7358.0,Card,Pun,ATM withdrawal,MOBILE RECHARGE #68236
T6924,U119,2024-01-15,Expense,Others,412.0,Bank Transfer,Ahmedabad,Doctor consultation,MISC PAYMENT #40612
T0189,U052,2024-12-03,Income,Freelance,33176.0,Bank Transfer,Bangalore,Petrol,TRANSACTION
T0551,U136,2023-11-29,Expense,Food,485.0,Cash,Lucknow,,DOMINOS PIZZA ORDER
T2987,U011,2023-04-18,Expense,Rent,6722.0,UPI,Hyderabad,Train ticket,RENT - APT 73509
T6373,U061,2024-06-12,Expense,Food,3531.0,Bank Transfer,,Doctor consultation,SWIGGY ORDER #62450
T8634,U094,2022-08-02,Expense,Others,9891.0,UPI,Lucknow,,LOCAL STORE GENERAL STORE
T4149,U034,2024-05-17,Expense,Entertainment,4376.0,UPI,Ahmedabad,Gym membership,AMAZON PRIME VIDEO
T9137,U022,2023-01-11,Expense,Education,5269.0,Bank Transfer,Kolkata,,UDEMY COURSE PURCHASE
T7322,U087,2021-01-06,Expense,Rent,4192.0,UPI,Delhi,,TRANSACTION
T11237,U072,2022-06-27,Expense,Food,1930.0,Card,Delhi,Train ticket,STARBUCKS #66087
T13170,U022,2021-09-07,Expense,Food,1115.0,Bank Transfer,Jaipur,,NATURE'S BASKET SUPERMARKET
T12012,U118,2022-07-07,Expense,Food,4879.0,Bank Transfer,Jaipur,,RELIANCE FRESH RESTAURANT
T1938,U150,,Expense,Food,1329.0,Bank Transfer,Hyderabad,Coffee,MORE SUPERMARKET RESTAURANT
T5231,U085,2023-07-03,Expense,Food,0.0,UPI,Hyderabad,Restaurant dinner,GROCERY STORE - SPENCER'S
T8503,U148,2022-04-25,Income,Freelance,56269.0,Card,Ahmedabad,,TRANSFER
T1742,U072,2023-04-26,Expense,Entertainment,2827.0,Card,Hyderabad,Online course,AMAZON PRIME VIDEO
T4720,U016,2021-06-22,Expense,Health,7023.0,Bank Transfer,Pune,Monthly rent payment,DOCTOR CONSULTATION FEE
T1743,U141,2022-09-12,Expense,Food,1546.0,Card,Hyderabad,Internet bill,NATURE'S BASKET RESTAURANT
T0489,U090,2022-01-17,Expense,Utilities,8526.0,Cash,Kolkata,Gym membership,DEBIT TRANSACTION
T4612,U124,2022-04-30,Expense,Education,4701.0,Bank Transfer,Chennai,,CROSSWORD BOOKSTORE TUITION FEE
T9410,U027,2023-04-10,Expense,Food,6128.0,Card,Kolkata,,TRANSACTION
T4638,U013,2024-10-12,Expense,Rent,44357.0,Card,Mumbai,,MONTHLY RENT PAYMENT
T1400,U039,2023-01-30,Expense,Rent,19407.0,UPI,Pun,Train ticket,LANDLORD PAYMENT REF 7613
T7042,U038,2021-08-28,Expense,Rent,575.0,Bank Transfer,Delhi,,LANDLORD PAYMENT REF 14160
T12643,U113,2024-02-19,Expense,Savings,8714.0,Card,Pune,,SAVINGS ACCOUNT TRANSFER
T2654,U067,2023-06-12,Expense,Education,187.0,Cash,Pune,Books,COURSERA ONLINE COURSE
T2629,U031,2024-07-20,Expense,Entertainment,9635.0,Bank Transfer,Bangalore,,DISNEY+ SUBSCRIPTION
T13587,U075,2022-04-07,Expense,Travel,,Bank Transfer,Delhi,Fixed deposit,SPICEJET AIRLINES BOOKING
T2610,U004,2022-12-30,Expense,Rent,2896.0,UPI,Lucknow,,RENT - APT 98219
T9496,U124,2024-07-28,Expense,Food,2435.0,UPI,Kolkata,,STARBUCKS #81925
T11644,U026,2024-09-23,Expense,Travel,7322.0,Bank Transfer,Chennai,Movie tickets,IRCTC TICKET BOOKING
T4860,U139,2021-09-14,Expense,Food,2889.0,Card,,Restaurant dinner,STARBUCKS #32027
T0993,U081,2024-02-19,Expense,Health,1275.0,Cash,Pune,Gym membership,MEDICAL LAB TEST #68495
T10558,U104,2023-10-30,Expense,Food,3995.0,Card,Hyderabad,ATM withdrawal,STARBUCKS #25162
T2521,U068,2023-11-08,Expense,Entertainment,638.0,Card,Bangalore,Lunch,TRANSACTION
T9062,U048,2024-05-21,Expense,Food,,UPI,Chennai,Internet bill,NATURE'S BASKET PURCHASE
T6523,U010,2023-05-12,Income,Bonus,365282.0,Bank Transfer,Ahmedabad,EMI payment,PERFORMANCE BONUS #96853
T4342,U098,2022-01-25,Income,Salary,36962.0,Cash,Hyderabad,Shopping,SALARY CREDIT - ACCENTURE
T13369,U068,2024-04-10,Expense,Rent,20467.0,Cash,Delhi,Fixed deposit,ONLINE PAYMENT #41575
T8369,U076,,Expense,Education,8621.0,Cash,Chennai,Monthly rent payment,UDEMY COURSE PURCHASE
T0186,U104,2024-10-26,Expense,Utilities,6957.0,Card,Chennai,,MOBILE RECHARGE #37740
T6178,U100,2023-05-31,Expense,Education,7388.0,Bank Transfer,Pune,,COURSERA SUBSCRIPTION
T6598,U004,2024-01-24,Expense,Food,8523.0,UPI,Chennai,Grocery shopping,SPENCER'S RESTAURANT
T11659,U085,2024-02-23,Expense,Utilities,8145.0,UPI,Jaipur,Monthly rent payment,PAYMENT
T12240,U108,2022-08-28,Expense,Utilities,1162.0,UPI,Mumbai,,ELECTRICITY BILL PAYMENT
T7193,U034,2021-01-04,Income,Freelance,54312.0,Card,Lucknow,Online course,CLIENT PAYMENT RECEIVED
T9728,U113,2023-11-12,Expense,Rent,21272.0,Cash,Jaipur,,MONTHLY RENT PAYMENT
T12047,U102,2022-08-20,Expense,Food,9581.0,Card,Lucknow,Movie tickets,SPENCER'S RESTAURANT
T0956,U049,2023-08-08,Expense,Travel,559.0,Cash,Kolkata,Books,TRANSACTION
T0806,U061,2022-03-09,Expense,Health,6727.0,UPI,Delhi,,MEDICAL LAB TEST #31002
T12275,U044,2022-04-30,Expense,Entertainment,1640.0,Bank Transfer,Delhi,,PAYMENT
T13800,U102,2021-11-30,Income,Salary,56832.0,Cash,Pune,Movie tickets,MONTHLY SALARY PAYMENT
T8785,U120,2022-09-05,Expense,Food,4051.0,Card,Bangalore,Shopping,STARBUCKS #60264
T5334,U039,2024-12-31,Expense,Education,8868.0,Card,Jaipur,,UDEMY COURSE PURCHASE
T0851,U100,2021-04-23,Income,Freelance,53888.0,Cash,Pune,Electricity bill,FREELANCE PYMT - FIVERR
T6066,U112,2022-01-07,Expense,Rent,5796.0,UPI,Pune,Electricity bill,MONTHLY RENT PAYMENT
T7642,U025,2022-01-04,Expense,Rent,26260.0,Cash,Ahmedabad,ATM withdrawal,TRANSFER
T8061,U069,2022-01-07,Expense,Rent,5970.0,UPI,Bangalore,Online course,DEBIT TRANSACTION
T0493,U110,2021-09-11,Expense,Food,2076.0,Cash,Chennai,Shopping,ZOMATO DELIVERY #97897
T6863,U014,2021-05-04,Expense,Education,8245.0,UPI,Chennai,ATM withdrawal,SCHOOL FEE PAYMENT
T10712,U124,2021-05-15,Expense,Food,8136.0,UPI,Lucknow,Coffee,ZOMATO DELIVERY #97225
T11721,U115,2022-07-05,Expense,Travel,1007.0,Card,Ahmedabad,ATM withdrawal,OLA CAB RIDE
T6785,U113,2023-07-23,Expense,Entertainment,8290.0,Bank Transfer,Hyderabad,Coffee,AMAZON PRIME VIDEO
T9627,U036,2023-04-04,Income,Others,30386.0,Card,Lucknow,,ATM WITHDRAWAL
T9813,U113,,Income,Others,818854.0,Cash,,Shopping,LOCAL STORE GENERAL STORE
T3265,U116,,Expense,Education,4511.0,UPI,Mumbai,,SCHOOL FEE PAYMENT
T9852,U119,2022-10-15,Expense,Food,7670.0,Card,Mumbai,Movie tickets,SWIGGY ORDER #53620
T5270,U103,2022-10-12,Expense,Food,2197.0,UPI,Delhi,,NATURE'S BASKET RESTAURANT
T7882,U035,2022-09-09,Expense,Food,3197.0,Cash,Kolkata,Restaurant dinner,POS PURCHASE
T6433,U097,2021-02-21,Expense,Entertainment,4067.0,Bank Transfer,Pune,Movie tickets,PV CINEMA TICKETS
T2722,U025,2024-09-10,Expense,Food,3161.0,Bank Transfer,Mumbai,,GROCERY STORE - NATURE'S BASKET
T8182,U129,2024-03-20,Expense,Utilities,2919.0,Card,Chennai,Electricity bill,ELECTRICITY BILL PAYMENT
T6502,U126,2022-02-14,Income,Bonus,48704.0,UPI,Pun,Restaurant dinner,ANNUAL BONUS CREDIT
T9915,U051,2023-09-09,Expense,Travel,2650.0,Card,Ahmedabad,,PAYMENT
T5175,U080,2024-04-12,Expense,Utilities,7463.0,Cash,Jaipur,,PAYMENT
T3470,U004,2022-10-24,Expense,Utilities,1259.0,UPI,Hyderabad,Online course,WATER BILL PAYMENT
T5489,U095,2023-02-17,Income,Others,41028.0,Card,,,MISC PAYMENT #60023
T1503,U107,2021-04-13,Expense,Health,3493.0,Cash,Jaipur,Restaurant dinner,APOLLO PHARMACY PHARMACY
T3350,U076,2022-01-31,Expense,Travel,-1000.0,Bank Transfer,Delhi,Coffee,METRO CARD RECHARGE
T2196,U145,2024-10-31,Expense,Utilities,934.0,Card,Mumbai,Fixed deposit,GAS BILL PAYMENT REF 83649
T2943,U090,2021-08-05,Expense,Food,3813.0,Cash,Hyderabad,EMI payment,ZOMATO DELIVERY #67273
T9447,U038,2024-08-04,Income,Freelance,17994.0,Bank Transfer,Jaipur,,FREELANCE PAYMENT - TOPTAL
T4121,U095,2022-07-10,Expense,Utilities,8498.0,UPI,Hyd,Shopping,INTERNET BILL - JIO FIBER FIBER
T6607,U117,2023-09-14,Income,Freelance,55338.0,Bank Transfer,Kolkata,Uber ride,PURCHASE
T11890,U087,2024-11-30,Expense,Savings,2655.0,Cash,Mumbai,Gym membership,TRNSFR
T7858,U082,2023-01-11,Expense,Travel,6844.0,Card,Lucknow,Shopping,ATM WITHDRAWAL
T7935,U059,2023-07-20,Expense,Entertainment,999999.0,Cash,Hyderabad,Restaurant dinner,AMAZON PRIME VIDEO
T12025,U030,2021-02-13,Expense,Food,886.0,Bank Transfer,Hyderabad,Internet bill,DOMINOS PIZZA ORDER
T8818,U032,2021-10-30,Expense,Rent,4716.0,Cash,Pun,Doctor consultation,MONTHLY RENT PAYMENT
T0152,U045,2024-12-20,Expense,Rent,4347.0,UPI,Mumbai,,MONTHLY RENT PAYMENT
T10451,U121,2024-02-13,Expense,Rent,14825.0,Card,,Books,HOUSE RENT TRANSFR
T7892,U143,2022-08-12,Income,Freelance,386183.0,Bank Transfer,Delhi,,CLIENT PAYMENT RECEIVED
T8698,U063,2021-11-04,Expense,Food,3585.0,Cash,Kolkata,Grocery shopping,NATURE'S BASKET RESTAURANT
T9196,U077,2021-12-08,Expense,Food,2222.0,Cash,Pune,,ZOMATO DELIVERY #25218
T1539,U106,2021-08-27,Expense,Travel,9783.0,Cash,Lucknow,Doctor consultation,PURCHASE
T1032,U141,,Expense,Food,2854.0,Card,Chennai,,ZOMATO DELIVERY #85083
T9415,U113,2021-10-24,Expense,Rent,45676.0,UPI,Lucknow,,HOUSE RENT TRANSFER
T7063,U079,2024-09-15,Expense,Rent,3538.0,UPI,Delhi,Doctor consultation,HOUSE RENT TRANSFER
T12249,U045,2021-02-20,Expense,Food,4958.0,UPI,Bangalore,,NATURE'S BASKET PURCHASE
T12831,U115,2023-09-17,Expense,Rent,4542.0,Cash,Kolkata,,MONTHLY RENT PYMT
T0246,U115,2023-02-20,Expense,Food,2813.0,Cash,Chennai,,NATURE'S BASKET PURCHASE
T5691,U103,2022-09-09,Expense,Food,,Bank Transfer,Mumbai,Coffee,STARBUCKS #10220
T11184,U109,2024-05-13,Expense,Utilities,6700.0,,Hyd,,BSES POWER CORP BILL
T3529,U017,2024-01-23,Expense,Entertainment,7393.0,Cash,Bangalore,Online course,AMAZON PRIME VIDEO
T5954,U092,2021-09-21,Expense,Travel,9832.0,Card,Kolkata,Electricity bill,MAKEMYTRIP HOTEL BOOKING
T4479,U102,2022-08-05,Income,Bonus,29319.0,UPI,Chennai,,ACCENTURE BONUS PAYOUT
T7199,U021,2022-07-05,Expense,Food,8386.0,Cash,Mumbai,,BIG BAZAAR PURCHASE
T13629,U033,2021-07-28,Expense,Rent,21280.0,UPI,Pun,Medicine,DEBIT TRANSACTION
T0050,U102,2022-04-11,Income,Investment,73956.0,,,Gym membership,ZERODHA INVESTMENT
T10183,U137,2021-09-22,Expense,Food,5835.0,Bank Transfer,Chennai,,ZOMATO DELIVERY #51896
T1348,U088,,Expense,Rent,3818.0,UPI,Ahmedabad,,RENT - APT 57844
T8169,U139,2022-10-01,Expense,Food,7649.0,Cash,Hyderabad,,DOMINOS PIZZA ORDER
T3538,U038,2021-11-14,Expense,Entertainment,5866.0,Cash,Bangalore,Doctor consultation,NETFLIX SUBSCRIPTION
T0999,U145,2022-08-05,Expense,,9295.0,Bank Transfer,Lucknow,,
T4452,U060,2023-03-30,Income,Salary,33783.0,Card,Pun,Gym membership,PAYROLL DEPOSIT #78124
T6613,U122,2024-01-18,Expense,Rent,27774.0,UPI,Bangalore,,LANDLORD PAYMENT REF 96998
T4806,U066,2022-09-13,Expense,Rent,983.0,,Bangalore,Gym membership,MONTHLY RENT PAYMENT
T5576,U009,2023-12-07,Expense,Travel,3790.0,UPI,Lucknow,Fixed deposit,BHARAT PETROLEUM AIRLINES BOOKING
T12633,U023,2024-01-13,Expense,Food,4451.0,Bank Transfer,Pune,Doctor consultation,ATM WITHDRAWAL
T13815,U065,2021-07-03,Expense,Rent,8467.0,Bank Transfer,Lucknow,Gym membership,RENT - APT 23970
T10033,U101,2021-11-12,Income,Bonus,37773.0,Bank Transfer,Pune,Petrol,WIPRO BONUS PAYOUT
T12989,U134,2024-09-18,Income,Freelance,21409.0,Bank Transfer,Pune,Shopping,UPWORK PAYOUT #11204
T10635,U083,2023-10-03,Income,Others,12318.0,Card,Jaipur,,MISC PAYMENT #80555
T1472,U058,2024-04-21,Expense,Travel,1499.0,UPI,Lucknow,,METRO CARD RECHARGE
T10927,U100,2023-09-17,Expense,Rent,38688.0,Cash,Bangalore,EMI payment,TRANSFER
T2809,U044,2021-02-12,Expense,Food,6859.0,Card,Hyderabad,EMI payment,NATURE'S BASKET RESTAURANT
T12131,U146,2022-12-23,Expense,Rent,3832.0,,Lucknow,,TRANSACTION
T9255,U014,2024-12-06,Income,Salary,107734.0,UPI,Ahmedabad,Shopping,TRANSFER
T4022,U138,2024-11-01,Income,Bonus,12380.0,Cash,Chennai,Shopping,INFOSYS BONUS PAYOUT
T13134,U058,2023-11-01,Expense,Utilities,8614.0,Bank Transfer,Jaipur,,TATA POWER POWER CORP BILL
T0228,U088,2024-05-06,Expense,Entertainment,,Bank Transfer,Bangalore,,PVR CINEMA TICKETS
T1855,U074,2024-01-06,Expense,Rent,14410.0,Card,Jaipur,,MONTHLY RENT PAYMENT
T10435,U053,2023-02-27,Expense,Entertainment,8471.0,Card,,Coffee,AMAZON PRIME VIDEO
T8677,U019,2024-09-16,Expense,Food,2133.0,Cash,Kolkata,,SWIGGY ORDER #29323
T2416,U056,2023-01-30,Income,Others,77582.0,Card,Chennai,,ATM WITHDRAWAL
T11397,U112,2024-10-23,Income,Others,45360.0,Card,Jaipur,Shopping,LOCAL STORE GENERAL STORE
T13119,U047,2021-01-13,Expense,Others,1845.0,Card,Chennai,ATM withdrawal,MISCELLANEOUS EXPENSE
T4156,U111,2021-11-17,Expense,Food,4142.0,Card,Lucknow,Petrol,STARBUCKS #97208
T9899,U041,2023-09-17,Income,Freelance,61926.0,Cash,Pun,Movie tickets,FREELANCE PYMT - TOPTL
T11009,U145,2024-04-24,Expense,Travel,8099.0,Bank Transfer,Lucknow,,MAKEMYTRIP HOTEL BOOKING
T7656,U128,2023-04-07,Expense,Food,2532.0,UPI,,Movie tickets,SPENCER'S SUPERMARKET
T12158,U124,2023-06-22,Expense,Food,1667.0,Card,,,SWIGGY ORDER #50487
T11860,U110,2021-07-10,Expense,Travel,8061.0,Cash,,,OLA CAB RIDE
T8511,U134,2022-06-17,Expense,Entertainment,3769.0,UPI,Chennai,EMI payment,BOOKMYSHOW ORDER #26182
T4302,U014,2023-09-22,Expense,Rent,36134.0,Card,Jaipur,Online course,RENTAL PAYMENT - UNIT 45841
T10018,U004,2022-03-03,Expense,Entertainment,9044.0,Card,Hyderabad,Coffee,BOOKMYSHOW ORDER #85231
T4351,U145,2021-11-04,Expense,Education,9312.0,,Jaipur,,CROSSWORD BOOKSTORE TUITION FEE
T12613,U002,2023-05-08,Expense,Food,4359.0,UPI,Pun,,GROCERY STORE - NATURE'S BASKET
T3068,U060,2022-01-06,Expense,Savings,1050.0,Cash,Jaipur,,RECURRING DEPOSIT TRANSFER
T4456,U047,2021-03-13,Expense,Food,440.0,UPI,Ahmedabad,,ZOMATO DELIVERY #74883
T2905,U099,2022-05-15,Expense,Rent,47954.0,UPI,Bangalore,Electricity bill,HOUSE RENT TRANSFER
T6295,U050,2024-04-18,Expense,Utilities,2902.0,Card,Kolkata,Doctor consultation,INTERNET BILL - JIO FIBER FIBER
T0767,U036,2023-11-01,Income,Salary,45181.0,Bank Transfer,,Grocery shopping,PAYROLL DEPOSIT #17708
T6226,U020,2021-10-14,Expense,Rent,3663.0,UPI,Lucknow,Train ticket,HOUSE RENT TRNSFR
T2262,U020,2021-03-19,Expense,Entertainment,4398.0,Bank Transfer,Ahmedabad,Electricity bill,AMAZON PRIME VIDEO
T3467,U036,,Expense,Rent,7556.0,Card,Mumbai,,HOUSE RENT TRANSFER
T12389,U020,2023-01-21,Expense,Rent,3491.0,Cash,Pun,,POS PURCHASE
T2361,U021,2023-01-23,Expense,Food,2659.0,Card,Ahmedabad,Movie tickets,STARBUCKS #16889
T0214,U053,2024-10-12,Expense,Utilities,-1000.0,Card,Lucknow,Gym membership,MOBILE RECHARGE #33464
T11542,U123,2022-12-19,Expense,Food,842.0,Bank Transfer,Ahmedabad,Books,TRANSACTION
T3514,U121,2023-08-29,Expense,Food,980.0,Card,Chennai,Fixed deposit,MORE SUPERMARKET CAFE PAYMENT
T5871,U100,2022-02-27,Expense,Food,,Bank Transfer,Pune,,SWIGGY ORDER #61355
T12599,U134,2021-02-20,Income,Others,67474.0,Bank Transfer,Pun,EMI payment,MISCELLANEOUS EXPENSE
T0312,U065,2021-08-02,Expense,Education,4465.0,Cash,Ahmedabad,,UDEMY COURSE PURCHASE
T3895,U138,2022-03-23,Expense,Education,9742.0,Card,Mumbai,,UDEMY COURSE PURCHASE
T1782,U087,2022-06-16,Expense,Rent,15843.0,Cash,Lucknow,,HOUSE RENT TRANSFER
T9049,U041,2022-08-11,Expense,Food,-500.0,UPI,Jaipur,Electricity bill,ATM WITHDRAWAL
T2815,U036,2021-04-23,Expense,Health,5987.0,Cash,Delhi,,MEDPLUS PHARMACY
T8749,U014,2023-09-04,Income,Others,35347.0,Bank Transfer,Pune,,ATM WITHDRAWAL
T3163,U029,,Income,Others,78185.0,UPI,Chennai,Online course,LOCAL STORE GENERAL STORE
T8298,U068,2021-03-03,Expense,Rent,13246.0,Bank Transfer,Chennai,ATM withdrawal,RENT - APT 98853
T10543,U110,2024-04-18,Expense,Travel,6683.0,Cash,Pune,Lunch,METRO CARD RECHARGE
T13649,U123,2022-05-17,Expense,Rent,9477.0,Bank Transfer,Hyderabad,Shopping,PURCHASE
T3043,U121,2024-07-21,Expense,Food,425.0,Cash,Kolkata,Doctor consultation,NATURE'S BASKET CAFE PAYMENT
T11699,U010,2021-08-18,Income,Freelance,48888.0,Cash,Ahmedabad,,FREELANCE PAYMENT - UPWORK
