transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes,description
T7469,U107,2024-02-21,Expense,Food,559.0,Cash,Lucknow,Doctor consultation,ZOMATO DELIVERY #63581
T9834,U099,2021-06-05,Expense,Rent,37244.0,UPI,Hyd,EMI payment,MONTHLY RENT PAYMENT
T1313,U004,2023-04-06,Expense,Education,7485.0,Cash,Delhi,,UDEMY COURSE PURCHASE
T5224,U035,2021-06-08,Expense,Travel,1432.0,Cash,Hyderabad,,PETROL PUMP - SPICEJET
T9637,U102,,Expense,Entertainment,6361.0,Cash,Ahmedabad,ATM withdrawal,DISNEY+ SUBSCRIPTION
T6874,U148,2021-02-28,Income,Freelance,18437.0,Bank Transfer,,,UPWORK PAYOUT #93418
T10662,U086,2023-07-17,Expense,Entertainment,5602.0,Cash,Kolkata,Restaurant dinner,AMAZON PRIME VIDEO
T13436,U150,2022-05-13,Expense,Health,9279.0,Cash,Jaipur,,MEDPLUS PHARMACY
T2805,U036,2023-11-06,Expense,Utilities,1872.0,Card,,,INTERNET BILL - JIO FIBER FIBER
T11148,U085,2021-02-13,Expense,Entertainment,5866.0,Card,Delhi,Internet bill,SPOTIFY PREMIUM
T5468,U024,2024-04-11,Income,Others,44840.0,Bank Transfer,Ahmedabad,Doctor consultation,LOCAL STORE GENERAL STORE
T13240,U115,2021-06-08,Income,Investment,45886.0,Bank Transfer,Bangalore,,MUTUAL FUND SIP - ZERODHA
T11618,U011,2024-11-09,Expense,,8800.0,UPI,Kolkata,Monthly rent payment,
T7401,U119,2024-06-21,Expense,Food,1454.0,UPI,Delhi,,SWIGGY ORDER #46275
T8782,U062,2022-02-06,Expense,Rent,47616.0,Cash,Hyderabad,Doctor consultation,HOUSE RENT TRANSFER
T12670,U045,2021-12-14,Expense,Health,506.0,Card,Jaipur,Restaurant dinner,GYM MEMBERSHIP - APOLLO PHARMACY
T2176,U150,2021-11-08,Expense,Travel,9120.0,Card,Mumbai,Lunch,SPICEJET AIRLINES BOOKING
T10746,U055,2023-12-16,Expense,Rent,239.0,Bank Transfer,Bangalore,Shopping,MONTHLY RENT PAYMENT
T8594,U100,2022-10-10,Expense,Health,1302.0,Card,Hyderabad,,FORTIS HOSPITAL PHARMACY
T5711,U025,2022-10-26,Expense,Rent,8037.0,UPI,Pune,Shopping,RENTAL PAYMENT - UNIT 72638
T7541,U117,2022-04-12,Expense,Rent,1729.0,UPI,Chennai,,LANDLORD PAYMENT REF 73595
T11115,U053,2023-03-19,Expense,Entertainment,3964.0,Card,Delhi,,BOOKMYSHOW ORDER #98185
T1394,U021,,Expense,Entertainment,7440.0,Bank Transfer,Mumbai,,AMAZON PRIME VIDEO
T12857,U021,2022-07-05,Expense,Utilities,2478.0,Bank Transfer,Mumbai,Books,MOBILE RECHARGE #11246
T4026,U087,2023-12-29,Expense,,8191.0,Cash,Lucknow,Monthly rent payment,
T8987,U056,2024-01-27,Expense,Rent,39552.0,Bank Transfer,Bangalore,,RENTAL PAYMENT - UNIT 18002
T3377,U138,,Expense,Utilities,3857.0,UPI,Pun,Grocery shopping,INTERNET BILL - JIO FIBER FIBER
T8105,U098,2024-10-21,Expense,Food,2128.0,Card,Delhi,Lunch,MORE SUPERMARKET SUPERMARKET
T13059,U103,2022-05-31,Expense,Rent,2128.0,Bank Transfer,Pun,,RENTAL PAYMENT - UNIT 97205
T2690,U069,2022-10-04,Income,Investment,71232.0,Bank Transfer,Kolkata,,STOCK PURCHASE #86342
T9553,U079,2024-06-20,Expense,Travel,1806.0,Cash,Lucknow,Doctor consultation,BHARAT PETROLEUM AIRLINES BOOKING
T1271,U010,2024-02-25,Expense,Education,9017.0,Cash,Delhi,Medicine,UNACADEMY TUITION FEE
T12184,U089,2024-08-26,Expense,Travel,5134.0,Bank Transfer,Kolkata,Restaurant dinner,UBER TRIP #37665
T13652,U118,2023-11-28,Expense,Rent,1969.0,Cash,Pune,Shopping,RENT - APT 78463
T7078,U106,2023-08-12,Expense,Entertainment,3505.0,UPI,Hyderabad,ATM withdrawal,NETFLIX SUBSCRIPTION
T5931,U125,2023-04-18,Expense,Entertainment,3462.0,Card,Jaipur,Shopping,PVR CINEMA TICKETS
T10633,U117,2022-12-20,Expense,Food,999999.0,Cash,Jaipur,,STARBUCKS #89034
T2978,U005,2021-05-16,Expense,Rent,49351.0,Card,Chennai,Grocery shopping,RENTAL PAYMENT - UNIT 78167
T5469,U017,2021-07-26,Expense,Health,3500.0,Bank Transfer,Pune,,MEDICAL LAB TEST #44843
T10127,U119,2022-06-03,Expense,Education,4130.0,UPI,Jaipur,Uber ride,UNACADEMY ONLINE COURSE
T2045,U072,2023-10-10,Expense,Rent,9658.0,Bank Transfer,Ahmedabad,Shopping,MONTHLY RENT PAYMENT
T6122,U002,2022-11-23,Expense,Food,4312.0,Card,Chennai,Internet bill,RELIANCE FRESH RESTAURANT
T1823,U047,2021-10-01,Expense,Utilities,3479.0,Card,Hyderabad,Monthly rent payment,BSES POWER CORP BILL
T13481,U047,2023-10-28,Expense,Food,1537.0,Card,Jaipur,Electricity bill,SWIGGY ORDER #66289
T0229,U010,2023-12-25,Expense,Entertainment,8935.0,Bank Transfer,Mumbai,,SPOTIFY PREMIUM
T1877,U004,2024-04-08,Income,Freelance,33899.0,UPI,Delhi,Grocery shopping,CLIENT PAYMENT RECEIVED
T13537,U062,2022-08-25,Expense,Rent,13219.0,UPI,Chennai,Medicine,RENTAL PAYMENT - UNIT 99372
T3605,U039,2023-03-15,Expense,Food,4416.0,Card,Kolkata,Medicine,BIG BAZAAR RESTAURANT
T12639,U119,2022-06-15,Expense,Food,3650.0,Bank Transfer,Lucknow,Petrol,SWIGGY ORDER #51317
T4826,U074,2024-04-07,Expense,Food,805.0,Cash,Bangalore,Shopping,SPENCER'S SUPERMARKET
T10690,U087,2023-08-26,Expense,Rent,,Cash,Jaipur,Fixed deposit,HOUSE RENT TRANSFER
T0399,U081,2021-01-17,Income,Freelance,36887.0,Bank Transfer,Pune,Medicine,CLIENT PAYMENT RECEIVED
T13535,U116,2022-04-05,Expense,Rent,26977.0,UPI,Mumbai,Grocery shopping,RENTAL PAYMENT - UNIT 62228
T8432,U136,2022-04-16,Expense,Rent,9179.0,Bank Transfer,Chennai,,RENT - APT 59602
T7719,U082,2023-09-03,Expense,Food,4510.0,Bank Transfer,Lucknow,Gym membership,NATURE'S BASKET PURCHASE
T13154,U107,2024-03-19,Expense,Rent,44603.0,Bank Transfer,Bangalore,Monthly rent payment,RENT - APT 17502
T12856,U046,2022-08-13,Income,Bonus,68852.0,Card,Mumbai,,ANNUAL BONUS CREDIT
T5627,U094,2023-06-13,Income,Others,21658.0,Cash,Mumbai,,MISCELLANEOUS EXPENSE
T12222,U149,2024-01-03,Expense,Utilities,,Cash,Kolkata,,BSES POWER CORP BILL
T2739,U134,2022-08-06,Expense,Rent,2837.0,Bank Transfer,Mumbai,Movie tickets,LANDLORD PAYMENT REF 10404
T0669,U054,2023-09-29,Expense,Food,1587.0,Cash,,,SWIGGY ORDER #69889
T0990,U084,2022-06-22,Expense,Food,1301.0,Cash,Kolkata,Coffee,SWIGGY ORDER #62665
T0470,U038,2024-12-10,Expense,Rent,42615.0,Bank Transfer,Hyderabad,Shopping,LANDLORD PAYMENT REF 28201
T12924,U035,2021-01-25,Expense,Education,8065.0,Card,Ahmedabad,Shopping,COURSERA ONLINE COURSE
T9466,U116,2023-01-30,Expense,Entertainment,7428.0,UPI,Delhi,,DISNEY+ SUBSCRIPTION
T12035,U049,2024-11-04,Expense,Education,9674.0,UPI,Jaipur,Lunch,COURSERA ONLINE COURSE
T5557,U012,2024-07-10,Income,Bonus,477966.0,Bank Transfer,Chennai,Monthly rent payment,ANNUAL BONUS CREDIT
T8864,U068,2022-02-21,Expense,Travel,2308.0,Cash,Lucknow,Fixed deposit,METRO CARD RECHARGE
T2209,U018,2024-01-21,Expense,,6636.0,Cash,Mumbai,EMI payment,
T13210,U031,2024-07-25,Expense,Education,,Card,Mumbai,,COURSERA SUBSCRIPTION
T11454,U024,2022-11-08,Expense,Travel,2214.0,UPI,Mumbai,Restaurant dinner,UBER TRIP #58290
T5252,U035,2023-03-14,Expense,Rent,44708.0,Bank Transfer,Mumbai,Petrol,RENTAL PAYMENT - UNIT 69233
T10727,U062,2023-06-07,Expense,Utilities,1419.0,Card,Chennai,,GAS BILL PAYMENT REF 91048
T6211,U068,2024-07-16,Expense,Travel,2769.0,UPI,Bangalore,ATM withdrawal,OLA CAB RIDE
T4388,U082,2023-10-05,Expense,Utilities,7538.0,Card,Jaipur,Monthly rent payment,INTERNET BILL - AIRTEL BROADBAND FIBER
T6775,U069,2022-02-11,Expense,Food,9571.0,Cash,Chennai,Internet bill,SWIGGY ORDER #72285
T7518,U107,2023-07-06,Income,Salary,77201.0,UPI,Jaipur,Train ticket,SALARY CREDIT - INFOSYS
T12827,U045,2023-11-03,Expense,Utilities,8775.0,Card,Delhi,,ELECTRICITY BILL PAYMENT
T6381,U107,2023-10-29,Income,Freelance,13567.0,Card,Kolkata,,CLIENT PAYMENT RECEIVED
T12157,U058,2022-03-18,Expense,Travel,5850.0,Bank Transfer,Jaipur,EMI payment,METRO CARD RECHARGE
T0247,U075,2024-05-24,Expense,Rent,8635.0,Cash,Kolkata,Online course,HOUSE RENT TRANSFER
T9239,U088,2024-08-28,Expense,Utilities,1973.0,UPI,Lucknow,Coffee,GAS BILL PAYMENT REF 93633
T0629,U048,2022-02-21,Expense,Entertainment,,Cash,Pune,Books,AMAZON PRIME VIDEO
T0077,U121,2022-02-02,Income,Others,75916.0,Card,Kolkata,Electricity bill,LOCAL STORE GENERAL STORE
T0319,U005,2021-06-15,Expense,Food,2374.0,Card,Kolkata,,MORE SUPERMARKET PURCHASE
T0954,U069,2021-06-20,Income,Freelance,56837.0,Card,Mumbai,Online course,CLIENT PAYMENT RECEIVED
T12636,U028,2021-01-05,Expense,Travel,4868.0,Cash,Hyderabad,,TOLL PAYMENT #15997
T2231,U131,2022-08-29,Expense,Health,9872.0,Card,Lucknow,Internet bill,MEDPLUS HOSPITAL BILL
T13701,U096,2024-10-01,Expense,Utilities,5920.0,Bank Transfer,Mumbai,,MOBILE RECHARGE #98857
T8274,U131,2022-03-23,Expense,Rent,3366.0,Cash,Jaipur,,RENT - APT 68236
T8927,U010,2023-09-05,Expense,Travel,3308.0,UPI,Pun,Shopping,METRO CARD RECHARGE
T10993,U066,2024-10-25,Expense,Food,6534.0,,Ahmedabad,ATM withdrawal,GROCERY STORE - NATURE'S BASKET
T12904,U085,2021-06-26,Expense,Rent,4395.0,Bank Transfer,Pune,Train ticket,MONTHLY RENT PAYMENT
T9050,U046,2021-03-28,Income,Others,42834.0,UPI,Delhi,Books,GENERAL MART GENERAL STORE
T6909,U030,,Expense,Rent,5724.0,Card,Pune,Uber ride,RENT - APT 90293
T6163,U098,2021-10-04,Expense,Travel,7802.0,UPI,Hyderabad,Coffee,OLA CAB RIDE
T5059,U077,2023-09-16,Expense,Food,1200.0,Bank Transfer,Pune,ATM withdrawal,GROCERY STORE - BIG BAZAAR
T9092,U102,2023-09-14,Expense,Utilities,5358.0,Card,Ahmedabad,,MOBILE RECHARGE #66087
T3964,U136,2023-04-18,Expense,Education,7292.0,Card,Delhi,Monthly rent payment,BOOKSTORE - CROSSWORD BOOKSTORE
T1070,U127,2024-03-02,Expense,Food,1845.0,Bank Transfer,Hyderabad,,ZOMATO DELIVERY #96289
T4799,U115,2024-08-21,Expense,Food,6796.0,Cash,Pune,Online course,NATURE'S BASKET PURCHASE
T7190,U014,2023-01-20,Expense,Utilities,1191.0,Card,Chennai,Electricity bill,GAS BILL PAYMENT REF 60444
T0609,U124,2021-06-16,Expense,Education,2755.0,Cash,Ahmedabad,Petrol,UDEMY COURSE PURCHASE
T4392,U041,2024-10-12,Expense,Utilities,3702.0,Card,Delhi,Coffee,MOBILE RECHARGE #89583
T1716,U135,2022-07-21,Expense,Utilities,4602.0,Card,Kolkata,Monthly rent payment,INTERNET BILL - ADANI ELECTRICITY FIBER
T4709,U083,2022-02-08,Expense,Travel,6089.0,Bank Transfer,Hyderabad,Train ticket,UBER TRIP #28764
T7197,U107,2023-08-14,Expense,Rent,20647.0,Card,Jaipur,Movie tickets,RENT - APT 78164
T6822,U091,2024-02-02,Expense,Food,4851.0,Bank Transfer,Hyderabad,,MORE SUPERMARKET RESTAURANT
T10166,U136,2021-11-25,Expense,Food,3884.0,Card,Kolkata,Coffee,STARBUCKS #76143
T9184,U122,2022-03-08,Expense,Health,1899.0,UPI,Mumbai,,HEALTH INSURANCE PREMIUM
T7172,U120,2023-06-23,Expense,Food,3858.0,Card,Lucknow,Lunch,NATURE'S BASKET SUPERMARKET
T4786,U009,2021-02-21,Expense,Entertainment,4085.0,,Lucknow,Movie tickets,BOOKMYSHOW ORDER #75264
T9458,U130,2022-03-14,Expense,Travel,4731.0,Card,Pune,Gym membership,IRCTC TICKET BOOKING
T3350,U076,2022-01-31,Expense,Travel,-1000.0,Bank Transfer,Delhi,Coffee,METRO CARD RECHARGE
T3453,U074,2023-12-19,Expense,Rent,45898.0,Bank Transfer,Jaipur,Coffee,MONTHLY RENT PAYMENT
T4497,U115,2024-03-01,Expense,Food,2706.0,Bank Transfer,Chennai,,SPENCER'S SUPERMARKET
T0323,U084,2024-10-18,Expense,Travel,6859.0,Bank Transfer,Pun,Shopping,OLA CAB RIDE
T10732,U096,2023-03-27,Expense,Entertainment,2985.0,,Mumbai,Doctor consultation,PVR CINEMA TICKETS
T3716,U080,2024-03-31,Expense,Food,2392.0,UPI,Pune,Internet bill,STARBUCKS #68495
T6946,U112,2023-01-15,Expense,Health,8336.0,Cash,Lucknow,,MEDICAL LAB TEST #25162
T12373,U001,2023-12-02,Expense,Rent,2100.0,,Pune,Gym membership,RENTAL PAYMENT - UNIT 73198
T5204,U058,2023-09-12,Expense,Savings,1437.0,Cash,Jaipur,Train ticket,SAVINGS ACCOUNT TRANSFER
T3154,U096,2022-10-10,Expense,Health,9525.0,Bank Transfer,Lucknow,Doctor consultation,GYM MEMBERSHIP - FORTIS HOSPITAL
T6456,U108,2023-11-24,Expense,Rent,4259.0,UPI,Mumbai,Uber ride,RENT - APT 41575
T12627,U039,2023-02-16,Expense,Food,8176.0,UPI,Mumbai,Movie tickets,BIG BAZAAR SUPERMARKET
T10921,U080,2021-10-02,Expense,Entertainment,4042.0,Bank Transfer,Pune,Books,PVR CINEMA TICKETS
T12892,U092,2024-04-09,Expense,Food,2610.0,Cash,Lucknow,,ZOMATO DELIVERY #32338
T11529,U130,2022-04-13,Expense,Utilities,0.0,UPI,Kolkata,Internet bill,AIRTEL BROADBAND POWER CORP BILL
T3285,U001,2024-07-14,Expense,Utilities,8396.0,Card,Chennai,Medicine,ELECTRICITY BILL PAYMENT
T12318,U094,2022-06-01,Expense,Travel,882.0,UPI,Bangalore,Coffee,OLA CAB RIDE
T7975,U117,2023-03-04,Income,Freelance,79476.0,Bank Transfer,Chennai,,CLIENT PAYMENT RECEIVED
T13866,U008,2021-12-14,Expense,Rent,26709.0,UPI,Jaipur,Train ticket,LANDLORD PAYMENT REF 13830
T13503,U140,2023-10-18,Expense,Utilities,9910.0,Cash,Mumbai,Petrol,BSES POWER CORP BILL
T12704,U123,2022-09-30,Expense,Rent,4125.0,Cash,Ahmedabad,Fixed deposit,LANDLORD PAYMENT REF 52795
T10119,U030,2022-06-21,Expense,Utilities,4413.0,UPI,Bangalore,EMI payment,WATER BILL PAYMENT
T13404,U125,2024-10-09,Expense,Rent,35757.0,Cash,Jaipur,Books,RENT - APT 46747
T2137,U019,2021-11-01,Expense,Food,1749.0,UPI,Kolkata,,SPENCER'S PURCHASE
T9825,U139,2021-05-01,Expense,Education,999999.0,UPI,Chennai,Uber ride,BOOKSTORE - UDEMY
T13991,U004,2021-12-15,Expense,Travel,2408.0,UPI,Ahmedabad,,TOLL PAYMENT #97285
T13345,U093,2023-02-06,Expense,Travel,6358.0,,Hyd,Coffee,UBER TRIP #72429
T1540,U059,2022-12-05,Income,Others,32912.0,Bank Transfer,Lucknow,,LOCAL STORE GENERAL STORE
T12746,U044,2023-12-17,Expense,Rent,7834.0,UPI,Chennai,Books,RENT - APT 26134
T9416,U070,2022-03-16,Expense,Others,8236.0,Cash,Ahmedabad,,ATM WITHDRAWAL
T10863,U107,,Expense,Education,866.0,UPI,Hyderabad,Coffee,SCHOOL FEE PAYMENT
T8734,U055,2021-12-30,Expense,Food,2700.0,Bank Transfer,Chennai,,GROCERY STORE - RELIANCE FRESH
T13333,U024,2022-06-02,Expense,Food,4453.0,Cash,Pune,Gym membership,RELIANCE FRESH PURCHASE
T10615,U072,2023-01-22,Expense,Education,5245.0,,Pune,,BOOKSTORE - BYJU'S
T13171,U091,2021-12-04,Expense,Others,3775.0,Card,Kolkata,Internet bill,MISC PAYMENT #21854
T5531,U144,2022-08-11,Expense,Food,9343.0,UPI,Delhi,Petrol,BIG BAZAAR PURCHASE
T7003,U085,2021-01-18,Expense,Rent,41499.0,Cash,Hyd,Restaurant dinner,MONTHLY RENT PAYMENT
T5580,U120,2021-05-14,Expense,Food,,Cash,Kolkata,,SPENCER'S RESTAURANT
T8236,U125,2021-07-09,Expense,Entertainment,8567.0,Card,Hyderabad,EMI payment,AMAZON PRIME VIDEO
T12781,U116,2023-12-29,Expense,Education,556.0,Card,Delhi,,BOOKSTORE - UNACADEMY
T6533,U055,2024-11-06,Expense,Food,3133.0,Bank Transfer,Hyderabad,EMI payment,SPENCER'S RESTAURANT
T2144,U060,2024-03-19,Expense,Food,4885.0,,Chennai,Restaurant dinner,GROCERY STORE - NATURE'S BASKET
T3056,U126,2024-04-26,Expense,Travel,3356.0,UPI,Hyd,,OLA CAB RIDE
T2315,U100,2021-03-02,Expense,Food,2318.0,Cash,Delhi,Petrol,DOMINOS PIZZA ORDER
T12546,U123,2024-09-21,Expense,Food,4028.0,UPI,Delhi,Coffee,MORE SUPERMARKET RESTAURANT
T2660,U024,2022-02-04,Expense,Travel,0.0,Bank Transfer,Kolkata,,MAKEMYTRIP HOTEL BOOKING
T0878,U113,2022-08-23,Expense,,8542.0,UPI,Delhi,Books,
T6901,U097,2022-10-02,Expense,Rent,2815.0,UPI,Ahmedabad,,RENT - APT 83649
T12130,U069,2022-11-24,Expense,Education,9948.0,UPI,Delhi,,UDEMY COURSE PURCHASE
T13536,U038,2022-05-16,Expense,Entertainment,2027.0,UPI,Hyderabad,,AMAZON PRIME VIDEO
T2121,U075,2023-10-23,Expense,Food,1318.0,Bank Transfer,Mumbai,,ZOMATO DELIVERY #39301
T3745,U034,2024-09-21,Expense,Rent,3551.0,UPI,Bangalore,,LANDLORD PAYMENT REF 43959
T4313,U129,2021-02-15,Expense,Entertainment,7725.0,Card,Pune,Grocery shopping,AMAZON PRIME VIDEO
T8227,U072,2023-11-24,Expense,Travel,-1000.0,Bank Transfer,Mumbai,Books,OLA CAB RIDE
T7261,U109,2024-12-01,Expense,Entertainment,713.0,UPI,Mumbai,,BOOKMYSHOW ORDER #21492
T5194,U147,2022-11-01,Expense,Utilities,7566.0,UPI,Hyd,,ELECTRICITY BILL PAYMENT
T5589,U078,2022-06-23,Expense,Rent,3347.0,Card,Delhi,,MONTHLY RENT PAYMENT
T6200,U086,2024-10-27,Expense,Others,9188.0,Bank Transfer,Lucknow,,MISC PAYMENT #54595
T12653,U029,2022-04-08,Expense,Education,,Bank Transfer,Bangalore,Online course,UNACADEMY ONLINE COURSE
T4206,U115,2021-07-30,Expense,Utilities,6511.0,Cash,Kolkata,Grocery shopping,MOBILE RECHARGE #34662
T7990,U056,2021-03-26,Expense,Food,3307.0,UPI,Mumbai,,SWIGGY ORDER #25218
T1349,U026,2022-05-05,Expense,Others,3125.0,Bank Transfer,Hyderabad,Restaurant dinner,MISCELLANEOUS EXPENSE
T10614,U129,2024-08-19,Income,Others,31314.0,Card,Bangalore,,MISC PAYMENT #58200
T1450,U146,2021-09-05,Expense,Utilities,280.0,Card,Pun,,AIRTEL BROADBAND POWER CORP BILL
T3143,U025,2023-05-01,Expense,Rent,6779.0,Cash,Delhi,Monthly rent payment,RENTAL PAYMENT - UNIT 51074
T1592,U021,2023-10-20,Expense,Travel,3064.0,Bank Transfer,Jaipur,,UBER TRIP #59832
T9514,U085,2021-07-02,Expense,Travel,2717.0,Bank Transfer,Delhi,Medicine,UBER TRIP #85617
T1115,U121,2021-09-04,Expense,Rent,7888.0,Cash,Jaipur,,MONTHLY RENT PAYMENT
T0510,U128,2023-10-06,Expense,Food,8733.0,Cash,Chennai,Monthly rent payment,SPENCER'S RESTAURANT
T10060,U076,2023-09-11,Expense,Food,5507.0,Cash,Jaipur,Electricity bill,SWIGGY ORDER #18111
T11195,U129,2023-03-06,Expense,Savings,6960.0,Bank Transfer,Kolkata,Movie tickets,FIXED DEPOSIT #87340
T12393,U004,2024-06-17,Expense,Travel,2083.0,Bank Transfer,Lucknow,Lunch,UBER TRIP #80202
T5452,U003,2024-05-09,Expense,Entertainment,6829.0,Card,Pun,Doctor consultation,NETFLIX SUBSCRIPTION
T2975,U030,2022-10-25,Expense,Food,1131.0,Card,Pune,Train ticket,SPENCER'S PURCHASE
T4900,U093,2023-03-27,Expense,Food,2147.0,Bank Transfer,Mumbai,,SWIGGY ORDER #65535
T9848,U009,2023-04-25,Expense,Food,2800.0,UPI,Lucknow,Electricity bill,BIG BAZAAR CAFE PAYMENT
T3129,U095,2023-08-10,Expense,Rent,40709.0,Cash,Ahmedabad,Gym membership,LANDLORD PAYMENT REF 57844
T13236,U131,2024-12-15,Expense,Health,8102.0,Bank Transfer,Delhi,Uber ride,GYM MEMBERSHIP - APOLLO PHARMACY
T10331,U138,2024-05-12,Expense,Entertainment,8867.0,Bank Transfer,Bangalore,Electricity bill,SPOTIFY PREMIUM
T8197,U090,2021-09-09,Expense,Utilities,6506.0,Cash,Delhi,Fixed deposit,INTERNET BILL - ADANI ELECTRICITY FIBER
T12006,U022,2021-08-30,Income,Investment,57002.0,Cash,,Medicine,STOCK PURCHASE #96998
T11591,U103,2022-02-13,Expense,Travel,2615.0,Card,Kolkata,EMI payment,UBER TRIP #88855
T6563,U033,2022-09-11,Expense,Travel,9307.0,UPI,Mumbai,Lunch,PETROL PUMP - SHELL
T5411,U129,2022-01-28,Expense,Food,4240.0,Card,Kolkata,Books,GROCERY STORE - SPENCER'S
T8942,U088,2022-08-21,Expense,Food,6824.0,Card,Pune,,GROCERY STORE - RELIANCE FRESH
T5534,U062,2024-10-08,Expense,Food,7480.0,Card,Ahmedabad,Uber ride,STARBUCKS #61814
T4067,U069,2024-11-18,Expense,Entertainment,1807.0,Bank Transfer,Chennai,Doctor consultation,NETFLIX SUBSCRIPTION
T2999,U082,2022-08-28,Expense,Food,1267.0,,Lucknow,,BIG BAZAAR SUPERMARKET
T0542,U135,2024-02-23,Expense,Travel,7009.0,Card,,,UBER TRIP #70372
T0167,U049,2023-10-06,Expense,Food,0.0,Card,Bangalore,,STARBUCKS #51409
T6258,U121,2022-12-23,Expense,Travel,3930.0,Cash,Jaipur,,PETROL PUMP - SHELL
T10158,U122,2024-12-24,Expense,Education,8744.0,Card,Delhi,Shopping,BYJU'S TUITION FEE
T12801,U082,,Expense,Rent,5101.0,Cash,Pune,Petrol,LANDLORD PAYMENT REF 38692
T2736,U022,2024-09-18,Expense,Utilities,5455.0,Bank Transfer,Chennai,Petrol,INTERNET BILL - AIRTEL BROADBAND FIBER
T3277,U135,2021-09-29,Expense,Food,279.0,Bank Transfer,Delhi,EMI payment,GROCERY STORE - SPENCER'S
T11072,U069,2024-02-16,Expense,Food,9091.0,Cash,Lucknow,Coffee,RELIANCE FRESH PURCHASE
T0707,U088,2022-05-29,Expense,Rent,15033.0,Card,Ahmedabad,Monthly rent payment,MONTHLY RENT PAYMENT
T8481,U136,2023-06-19,Income,Investment,64871.0,Cash,Ahmedabad,Restaurant dinner,ZERODHA INVESTMENT
T5988,U061,2022-01-27,Expense,Utilities,9649.0,Bank Transfer,Kolkata,Coffee,WATER BILL PAYMENT
T7184,U131,2024-05-13,Expense,Travel,6755.0,Bank Transfer,Mumbai,Grocery shopping,SHELL AIRLINES BOOKING
T13285,U026,2023-06-05,Expense,Food,,Card,Jaipur,Coffee,STARBUCKS #97208
T12813,U068,2024-05-09,Expense,Utilities,780.0,Cash,,,INTERNET BILL - JIO FIBER FIBER
T10392,U106,2024-02-21,Expense,Rent,1780.0,Bank Transfer,Ahmedabad,,LANDLORD PAYMENT REF 88496
T2407,U145,2022-09-01,Expense,Utilities,5991.0,Card,,,INTERNET BILL - AIRTEL BROADBAND FIBER
T7384,U005,2023-12-04,Expense,Rent,16966.0,Bank Transfer,Mumbai,,RENT - APT 50487
T2360,U045,2022-04-07,Income,Salary,43847.0,Cash,Jaipur,,SALARY CREDIT - WIPRO
T10597,U086,2021-11-23,Expense,Rent,8937.0,Card,Hyderabad,Train ticket,RENTAL PAYMENT - UNIT 26182
T4717,U084,2024-07-04,Income,Salary,41028.0,Card,Mumbai,Medicine,SALARY CREDIT - HCL
T4609,U027,2023-06-30,Expense,Rent,717.0,Card,Jaipur,,RENT - APT 85231
T6201,U110,2023-04-11,Expense,Entertainment,8581.0,Bank Transfer,Mumbai,Restaurant dinner,SPOTIFY PREMIUM
T8011,U126,2023-03-09,Income,Freelance,28322.0,Bank Transfer,Jaipur,,UPWORK PAYOUT #92716
T0994,U122,2023-03-02,Expense,Entertainment,4219.0,Cash,Kolkata,Doctor consultation,NETFLIX SUBSCRIPTION
T11473,U099,2022-09-26,Expense,Entertainment,3246.0,Bank Transfer,Lucknow,,INOX CINEMA TICKETS
T7200,U104,2024-03-23,Expense,Travel,2796.0,Cash,Hyderabad,,TOLL PAYMENT #48206
T6620,U092,2022-10-25,Expense,Education,7823.0,Cash,Lucknow,Medicine,BYJU'S ONLINE COURSE
T13540,U136,2023-12-18,Expense,Travel,5632.0,Bank Transfer,Hyderabad,,PETROL PUMP - BHARAT PETROLEUM
T9731,U143,2024-12-11,Expense,,2736.0,Bank Transfer,Lucknow,Grocery shopping,
T1478,U107,2024-04-27,Expense,Food,8030.0,Cash,Kolkata,,BIG BAZAAR PURCHASE
T8903,U007,2023-09-24,Income,Investment,978324.0,Card,Pune,Grocery shopping,MUTUAL FUND SIP - ZERODHA
T13496,U020,2024-11-08,Expense,Utilities,1944.0,Bank Transfer,Pune,Shopping,INTERNET BILL - BSES FIBER
T0898,U059,2021-08-04,Expense,Utilities,3368.0,Cash,Bangalore,,INTERNET BILL - AIRTEL BROADBAND FIBER
T4662,U014,2023-01-01,Expense,Rent,8863.0,UPI,Mumbai,,MONTHLY RENT PAYMENT
T5713,U045,2022-12-26,Expense,Entertainment,801.0,Card,Chennai,,PVR CINEMA TICKETS
T3005,U089,2022-01-15,Expense,Rent,9365.0,Bank Transfer,Jaipur,Medicine,MONTHLY RENT PAYMENT
T5127,U066,2023-03-30,Expense,Food,2746.0,Cash,Ahmedabad,,GROCERY STORE - NATURE'S BASKET
T7893,U060,2023-10-10,Income,Investment,75940.0,UPI,Chennai,,MUTUAL FUND SIP - ZERODHA
T4596,U051,2024-06-25,Expense,Entertainment,8402.0,Bank Transfer,Kolkata,Train ticket,DISNEY+ SUBSCRIPTION
T10276,U020,2023-03-15,Expense,Food,835.0,Cash,Hyderabad,EMI payment,GROCERY STORE - NATURE'S BASKET
T1807,U020,2024-05-13,Expense,Utilities,7537.0,UPI,Ahmedabad,,ELECTRICITY BILL PAYMENT
T11543,U090,2021-10-09,Expense,Misc,9794.0,Bank Transfer,Lucknow,Internet bill,MISC TRANSACTION #81819
T6484,U124,2021-07-31,Income,Others,41568.0,UPI,Ahmedabad,,MISC PAYMENT #61417
